method,n_train,combo,pos_mean,pos_max,rot_mean,rot_max,pass
KFold_Sweep,6,"(0, 1, 3, 17, 26, 27)",0.6085926205639258,2.1773387423369135,0.4757522879095559,1.105821013471718,True
KFold_Sweep,6,"(0, 2, 13, 24, 25, 28)",0.5371231700774898,1.5966627904411033,0.48320301103349395,1.1682517686491147,True
KFold_Sweep,6,"(6, 10, 14, 18, 23, 27)",0.3079920603074911,0.6682482671348787,0.4906257454581549,0.9144226209905022,True
KFold_Sweep,6,"(3, 5, 12, 13, 22, 26)",0.39868656585546886,1.090874053960378,0.5383266900236209,0.9157766232021038,True
KFold_Sweep,6,"(5, 8, 11, 17, 22, 28)",0.33700067537243944,0.8728627713445556,0.5461275391532029,1.0559023817313733,True
KFold_Sweep,6,"(0, 11, 22, 23, 26, 28)",0.41374889781304997,1.141016391019712,0.4722956011061167,1.074687800704212,True
KFold_Sweep,6,"(14, 17, 20, 24, 28, 29)",0.4936081000780519,1.4625126705861258,0.46637018904363475,1.0926374452535441,True
KFold_Sweep,6,"(1, 6, 16, 19, 26, 28)",0.35525780016657266,0.8582031488612046,0.48846731609260413,0.9254735196474007,True
KFold_Sweep,6,"(2, 4, 5, 10, 19, 28)",0.3878894632809934,1.0938054830676731,0.5918182073807331,1.0400524787291328,True
KFold_Sweep,6,"(2, 7, 13, 15, 22, 29)",0.32678414709271664,0.7744372480596753,0.4956766660542785,0.8610571572839791,True
KFold_Sweep,6,"(4, 7, 14, 18, 22, 28)",0.42788028434278746,0.991049299399985,0.5353453786265353,0.9754459906564548,True
KFold_Sweep,6,"(5, 8, 12, 18, 22, 23)",0.30391906358805715,0.7449683582957931,0.5052921392876832,0.9260880212134314,True
KFold_Sweep,6,"(2, 12, 13, 22, 24, 28)",0.44704123597179407,1.2472566619800927,0.48743487575647765,1.0199859140228273,True
KFold_Sweep,6,"(7, 11, 12, 17, 22, 23)",0.3518263433080575,0.8848988238650497,0.46655089910798175,0.964944466294429,True
KFold_Sweep,6,"(5, 6, 9, 14, 22, 29)",0.3810314273632037,0.7613206865250267,0.6076025624937827,1.115162253937225,True
KFold_Sweep,6,"(4, 11, 12, 14, 18, 19)",0.4323393525884961,1.1332779450961443,0.4549736979370861,0.9993845837565479,True
KFold_Sweep,6,"(5, 6, 7, 8, 22, 26)",0.46477016755924183,0.9180182945975479,0.7250411050268004,1.4173594398504716,True
KFold_Sweep,6,"(1, 5, 12, 16, 25, 28)",0.36404162990076655,1.126305834170561,0.4440881117922814,0.9280859173784912,True
KFold_Sweep,6,"(0, 4, 5, 15, 18, 26)",0.38354836098956224,1.0990755751447623,0.5068442894988957,0.8299220860012375,True
KFold_Sweep,6,"(2, 12, 13, 18, 22, 29)",0.3361563904715543,0.8063433446882118,0.45459060464165224,0.978341509613912,True
KFold_Sweep,6,"(0, 14, 16, 18, 22, 24)",0.37785281982710583,1.1421489297631797,0.508915006841082,1.2716130512866082,True
KFold_Sweep,6,"(11, 18, 19, 24, 25, 28)",0.669927267307559,1.7722037858742468,0.44398337809745964,1.1241908953865287,True
KFold_Sweep,6,"(2, 5, 17, 19, 20, 23)",0.483802761372896,1.3021793521262424,0.4642344141047387,0.9163588963496766,True
KFold_Sweep,6,"(1, 2, 5, 7, 12, 24)",0.45505216917879443,1.0271069497012704,0.47190099655846984,0.847109857599339,True
KFold_Sweep,6,"(4, 5, 19, 21, 26, 28)",0.4826131017426341,1.197946087244295,0.5477145257063146,1.0391878486124235,True
KFold_Sweep,6,"(0, 11, 15, 17, 18, 29)",0.43657282531708064,1.21350089856528,0.4602047979179963,1.1267000724249823,True
KFold_Sweep,6,"(3, 6, 11, 22, 24, 29)",0.29839384994352236,0.7044513233826658,0.5094006084821974,0.8314113123058082,True
KFold_Sweep,6,"(0, 3, 4, 12, 21, 26)",0.45962158044192264,1.330961599470488,0.5277626892601487,0.962516677036542,True
KFold_Sweep,6,"(2, 10, 12, 13, 21, 22)",0.31455789843054394,0.7090527868392299,0.461971383935407,0.9862417208898302,True
KFold_Sweep,6,"(0, 3, 7, 9, 14, 27)",0.45916348598878626,1.1340373663115189,0.4678899265520332,0.8451119634900228,True
KFold_Sweep,6,"(2, 5, 9, 14, 15, 29)",0.381410075034412,0.9172210265548837,0.5213669832881578,0.8951722934262257,True
KFold_Sweep,6,"(5, 8, 18, 22, 24, 26)",0.3617567988738773,0.9842925643449266,0.5182378564039186,0.9862006094602379,True
KFold_Sweep,6,"(0, 1, 9, 16, 24, 26)",0.3326273971107298,0.9036112071539055,0.4747001709689688,1.1744350368702925,True
KFold_Sweep,6,"(0, 3, 9, 11, 24, 25)",0.5662937531839628,1.4597543660185375,0.4822699176974388,1.1203876948206781,True
KFold_Sweep,6,"(5, 8, 18, 23, 26, 29)",0.37253852596651854,1.0275509644288179,0.5462365936193545,1.0674439016790056,True
KFold_Sweep,6,"(9, 13, 15, 17, 23, 24)",0.3170391272504661,0.8088251132015843,0.4802540302978303,1.1330028972161568,True
KFold_Sweep,6,"(1, 6, 7, 14, 19, 26)",0.31754833515176883,0.7790859215387882,0.4771165636586395,0.8637835195308221,True
KFold_Sweep,6,"(1, 4, 5, 12, 13, 16)",0.4765107600932833,1.4377050115917618,0.48483709849462836,0.8054760969682453,True
KFold_Sweep,6,"(1, 4, 14, 16, 21, 29)",0.3597359459862746,1.1262833144244553,0.4863342059847873,0.9722098250576563,True
KFold_Sweep,6,"(0, 2, 14, 15, 17, 20)",0.5967426357973942,2.1197950525383673,0.5494386134337564,1.2295764720808888,True
KFold_Sweep,6,"(0, 1, 22, 25, 26, 27)",0.8329112712782041,1.7455089713196432,0.4934595159871382,1.1645595007775977,True
KFold_Sweep,6,"(2, 11, 18, 19, 21, 24)",0.34534016509661264,0.8722353666394344,0.4635652316689645,1.17885208325973,True
KFold_Sweep,6,"(0, 1, 4, 16, 17, 18)",0.8559093664297918,2.575821682739265,0.540235798491247,1.1396594162797464,True
KFold_Sweep,6,"(12, 16, 22, 25, 26, 27)",0.8124240027704769,2.305953221018396,0.47702718787502985,1.0756962642517824,True
KFold_Sweep,6,"(2, 17, 18, 25, 26, 29)",0.34248204347491146,0.7434737224018244,0.4360808348413949,0.9911968198293855,True
KFold_Sweep,6,"(1, 3, 4, 11, 15, 28)",0.4493406857218066,1.2254325335160543,0.4908152565819645,0.8917893679397837,True
KFold_Sweep,6,"(6, 8, 12, 19, 27, 29)",0.3716336814197501,0.6890437613589642,0.5476682775329097,1.079397202375139,True
KFold_Sweep,6,"(4, 11, 12, 16, 21, 27)",0.30564214574587223,0.841678021548859,0.46225519754772887,0.933558031436175,True
KFold_Sweep,6,"(6, 16, 19, 21, 25, 27)",0.34114110250199153,0.7180488496315276,0.4855895829633061,1.005565216571368,True
KFold_Sweep,6,"(5, 7, 14, 18, 23, 27)",0.3825228404440027,1.032421784641818,0.48915610750655286,0.9343866549704248,True
KFold_Sweep,6,"(8, 10, 11, 12, 16, 27)",0.49758756788788355,1.5195039101254915,0.49238661081854823,0.9304737855322541,True
KFold_Sweep,6,"(6, 12, 19, 21, 22, 23)",0.394176705227907,0.8177644582650949,0.5040638993872277,0.9360261317616412,True
KFold_Sweep,6,"(4, 7, 9, 14, 17, 26)",0.4023219519034671,0.9574348049889828,0.5074655108409643,0.9535267373038332,True
KFold_Sweep,6,"(4, 7, 8, 23, 25, 27)",0.5671128327661833,1.1899196929476938,0.5739407489902768,1.134304165582684,True
KFold_Sweep,6,"(2, 7, 17, 19, 24, 25)",0.3267515809926328,0.8581042254533284,0.45627328625027597,1.042353111322742,True
KFold_Sweep,6,"(1, 6, 8, 11, 18, 28)",0.34616998887000094,0.8700919307001459,0.48426823438322997,0.8721687732662573,True
KFold_Sweep,6,"(1, 3, 4, 8, 12, 22)",0.65598120110174,1.8158819464383107,0.5731702837229574,0.941710384923057,True
KFold_Sweep,6,"(2, 6, 7, 12, 15, 17)",0.5112031177890478,1.5925394067122707,0.459174757719963,0.774732329515158,True
KFold_Sweep,6,"(11, 15, 19, 22, 25, 29)",0.37182190088973843,0.9312029808787193,0.4572170118704909,1.0515941004686213,True
KFold_Sweep,6,"(3, 15, 21, 23, 26, 28)",0.43795965747650517,1.2109533314074703,0.45634928727987634,0.9402501517481343,True
KFold_Sweep,6,"(4, 12, 14, 16, 18, 27)",0.3969315360094061,1.0887254016280967,0.4456766934143837,0.9444014834615185,True
KFold_Sweep,6,"(13, 17, 18, 19, 27, 28)",0.7254501635869741,2.10782219574599,0.5007739639174124,1.0746346129170345,True
KFold_Sweep,6,"(1, 2, 9, 11, 13, 26)",0.38530100252471317,1.037343316226999,0.46426851975650824,1.0794829194582392,True
KFold_Sweep,6,"(8, 11, 14, 21, 23, 29)",0.2919813860097723,0.7116887885971145,0.4739386653113634,1.0409324894863392,True
KFold_Sweep,6,"(2, 4, 12, 15, 16, 19)",0.5353717962346135,1.5772197400504495,0.47794477554445564,0.9295025973987922,True
KFold_Sweep,6,"(0, 2, 11, 17, 18, 21)",0.35027510951169283,0.9471288507719465,0.4932252518808736,1.2012625741252203,True
KFold_Sweep,6,"(1, 3, 7, 8, 15, 22)",0.3789488335061458,0.7713298793809057,0.5097413622427196,0.8300401467388928,True
KFold_Sweep,6,"(1, 7, 16, 17, 22, 27)",0.34113306248990927,0.9178340688720745,0.4723991869394299,0.9599907732561662,True
KFold_Sweep,6,"(2, 9, 14, 15, 22, 28)",0.32741890755654285,0.8972012676861325,0.48174623888006646,0.9565120378863691,True
KFold_Sweep,7,"(1, 2, 5, 8, 18, 23, 27)",0.3139474663872413,0.7685882732308242,0.47806225219212156,0.8844438689855183,True
KFold_Sweep,7,"(10, 14, 15, 18, 21, 23, 24)",0.3029165147950113,0.7332240333593826,0.4511103563575008,1.1627956484290043,True
KFold_Sweep,7,"(2, 4, 7, 11, 14, 19, 23)",0.3518607746126051,0.8296080735581537,0.46127722098423335,0.8956986161028708,True
KFold_Sweep,7,"(5, 8, 9, 10, 11, 18, 24)",0.2987996539472962,0.7720431582847181,0.5183513470055588,0.9873369829893336,True
KFold_Sweep,7,"(5, 9, 10, 11, 21, 23, 29)",0.28402825236972795,0.6769740715756788,0.5290152308280514,1.0138815863965038,True
